Time Stamp,1-pH_Dev1,2-DO_Dev1,Agitation_Dev1,Air_Dev1,CO2_Dev1,GasFlow_Dev1,N2_Dev1,O2_Dev1,Pump1_Dev1,Pump2_Dev1,Pump3_Dev1,Temperature_Dev1
1/25/2023  11:40:12 pm,6.00,24.48,701.00,63.41,0.00,0.84,0.00,36.60,0.00,0.00,0.00,14.97
1/25/2023  11:41:13 pm,6.01,25.46,701.00,63.04,0.00,0.98,0.00,36.97,0.00,0.00,0.00,14.95
1/25/2023  11:42:12 pm,6.01,25.53,701.00,62.70,0.00,0.98,0.00,37.31,0.00,0.00,0.00,14.94
1/25/2023  11:43:13 pm,6.00,26.15,701.00,62.42,0.00,0.98,0.00,37.59,0.00,0.00,0.00,14.92
1/25/2023  11:44:13 pm,6.01,26.51,700.00,62.31,0.00,0.98,0.00,37.69,0.00,0.00,0.00,14.90
1/25/2023  11:45:12 pm,6.01,26.73,700.00,62.31,0.00,0.98,0.00,37.69,0.00,0.00,0.00,14.88
1/25/2023  11:46:12 pm,6.00,19.99,500.00,62.31,0.00,0.98,0.00,37.69,0.00,0.00,0.00,14.86
1/25/2023  11:47:13 pm,6.01,3.49,500.00,62.31,0.00,0.98,0.00,37.69,0.00,0.00,0.00,14.76
1/25/2023  11:48:12 pm,6.01,1.63,500.00,62.31,0.00,0.98,0.00,37.69,0.00,0.00,0.00,14.66
1/25/2023  11:49:12 pm,6.01,5.72,600.00,62.31,0.00,0.98,0.00,37.69,0.00,0.00,0.00,14.59
1/25/2023  11:50:13 pm,6.01,11.20,700.00,62.31,0.00,0.98,0.00,37.69,0.00,0.00,0.00,14.53
1/25/2023  11:51:12 pm,6.01,26.35,700.00,62.31,0.00,0.98,0.00,37.69,0.00,0.00,0.00,14.54
1/25/2023  11:52:12 pm,6.01,28.03,700.00,62.31,0.00,0.98,0.00,37.69,0.00,0.00,0.00,14.56
1/25/2023  11:53:14 pm,6.01,27.92,700.00,62.31,0.00,0.98,0.00,37.69,0.00,0.00,0.00,14.56
1/25/2023  11:54:12 pm,6.01,28.05,700.00,62.31,0.00,0.98,0.00,37.69,0.00,0.00,0.00,14.58
1/25/2023  11:55:13 pm,6.00,28.12,700.00,62.31,0.00,0.98,0.00,37.69,0.00,0.00,0.00,14.58
1/25/2023  11:56:13 pm,6.01,28.32,700.00,62.31,0.00,0.98,0.00,37.69,0.00,0.00,0.00,14.59
1/25/2023  11:57:12 pm,6.01,28.28,700.00,62.31,0.00,0.98,0.00,37.69,0.00,0.00,0.00,14.59
1/25/2023  11:58:12 pm,6.00,16.14,600.00,60.00,0.00,0.98,0.00,40.00,0.00,0.00,0.00,14.57
1/25/2023  11:59:13 pm,6.01,23.02,700.00,60.00,0.00,0.98,0.00,40.00,0.00,0.00,0.00,14.55
1/26/2023  12:00:14 am,6.01,30.86,700.00,60.14,0.00,0.98,0.00,39.86,0.00,0.00,0.00,14.56
1/26/2023  12:01:12 am,6.00,31.27,700.00,60.44,0.00,0.98,0.00,39.56,0.00,0.00,0.00,14.57
1/26/2023  12:02:13 am,6.01,30.99,700.00,60.67,0.00,0.98,0.00,39.33,0.00,0.00,0.00,14.59
1/26/2023  12:03:14 am,6.00,30.76,700.00,60.87,0.00,0.98,0.00,39.12,0.00,0.00,0.00,14.60
1/26/2023  12:04:12 am,6.00,30.66,700.00,61.07,0.00,0.98,0.00,38.93,0.00,0.00,0.00,14.61
1/26/2023  12:05:13 am,6.00,30.96,700.00,61.26,0.00,0.98,0.00,38.74,0.00,0.00,0.00,14.61
1/26/2023  12:06:14 am,6.00,30.75,700.00,61.45,0.00,0.98,0.00,38.55,0.00,0.00,0.00,14.62
1/26/2023  12:07:12 am,6.00,30.48,700.00,61.56,0.00,0.98,0.00,38.44,0.00,0.00,0.00,14.63
1/26/2023  12:08:13 am,6.00,31.04,699.00,61.82,0.00,0.98,0.00,38.17,0.00,0.00,0.00,14.62
1/26/2023  12:09:12 am,6.00,31.05,700.00,62.07,0.00,0.98,0.00,37.93,0.00,0.00,0.00,14.63
1/26/2023  12:10:12 am,5.99,30.42,700.00,62.21,0.00,0.98,0.00,37.79,0.00,0.00,0.00,14.63
1/26/2023  12:11:13 am,6.00,30.33,700.00,62.36,0.00,0.98,0.00,37.64,0.00,0.00,0.00,14.63
1/26/2023  12:12:12 am,6.00,30.42,700.00,62.47,0.00,0.98,0.00,37.53,0.00,0.00,0.00,14.63
1/26/2023  12:13:13 am,5.99,30.95,700.00,62.71,0.00,0.98,0.00,37.29,0.00,0.00,0.00,14.64
1/26/2023  12:14:12 am,6.00,31.00,700.00,62.96,0.00,0.94,0.00,37.04,0.00,0.00,0.00,14.64
1/26/2023  12:15:12 am,5.99,30.76,700.00,63.13,0.00,0.98,0.00,36.87,0.00,0.00,0.00,14.63
1/26/2023  12:16:13 am,5.99,30.73,700.00,63.32,0.00,0.98,0.00,36.67,0.00,0.00,0.00,14.63
1/26/2023  12:17:14 am,6.00,30.55,700.00,63.52,0.00,0.98,0.00,36.48,0.00,0.00,0.00,14.63
1/26/2023  12:18:12 am,5.99,30.39,700.00,63.59,0.00,0.98,0.00,36.40,0.00,0.00,0.00,14.63
1/26/2023  12:19:13 am,5.99,30.50,700.00,63.70,0.00,0.96,0.00,36.30,0.00,0.00,0.00,14.63
1/26/2023  12:20:14 am,6.00,30.91,700.00,63.95,0.00,0.98,0.00,36.05,0.00,0.00,0.00,14.63
1/26/2023  12:21:12 am,5.99,31.11,700.00,64.17,0.00,0.98,0.00,35.83,0.00,0.00,0.00,14.63
1/26/2023  12:22:13 am,5.99,30.44,700.00,64.27,0.00,0.98,0.00,35.73,0.00,0.00,0.00,14.62
1/26/2023  12:23:12 am,5.99,30.66,700.00,64.45,0.00,0.98,0.00,35.54,0.00,0.00,0.00,14.62
1/26/2023  12:24:12 am,5.99,30.76,700.00,64.61,0.00,0.98,0.00,35.38,0.00,0.00,0.00,14.62
1/26/2023  12:25:13 am,5.99,30.95,700.00,64.82,0.00,0.98,0.00,35.18,0.00,0.00,0.00,14.61
1/26/2023  12:26:14 am,5.99,30.46,700.00,64.95,0.00,0.98,0.00,35.05,0.00,0.00,0.00,14.61
1/26/2023  12:27:12 am,5.99,30.88,700.00,65.18,0.00,0.98,0.00,34.82,0.00,0.00,0.00,14.60
1/26/2023  12:28:13 am,5.99,30.43,700.00,65.28,0.00,0.98,0.00,34.72,0.00,0.00,0.00,14.60
1/26/2023  12:29:12 am,5.99,31.09,700.00,65.49,0.00,1.00,0.00,34.51,0.00,0.00,0.00,14.60
1/26/2023  12:30:13 am,5.99,31.33,700.00,65.76,0.00,0.98,0.00,34.23,0.00,0.00,0.00,14.59
1/26/2023  12:31:13 am,5.99,30.47,700.00,65.89,0.00,0.98,0.00,34.11,0.00,0.00,0.00,14.58
1/26/2023  12:32:12 am,5.99,30.90,700.00,66.10,0.00,0.98,0.00,33.90,0.00,0.00,0.00,14.58
1/26/2023  12:33:13 am,5.98,31.01,700.00,66.30,0.00,0.98,0.00,33.70,0.00,0.00,0.00,14.57
1/26/2023  12:34:13 am,5.99,30.39,700.00,66.44,0.00,0.98,0.00,33.56,0.00,0.00,0.00,14.56
1/26/2023  12:35:12 am,5.99,30.29,700.00,66.50,0.00,0.98,0.00,33.50,0.00,0.00,0.00,14.56
1/26/2023  12:36:12 am,5.98,30.84,700.00,66.70,0.00,0.98,0.00,33.30,0.00,0.00,0.00,14.56
1/26/2023  12:37:13 am,5.99,31.06,700.00,66.97,0.00,0.98,0.00,33.03,0.00,0.00,0.00,14.55
1/26/2023  12:38:14 am,5.99,31.09,700.00,67.21,0.00,0.98,0.00,32.79,0.00,0.00,0.00,14.55
1/26/2023  12:39:12 am,5.98,31.10,700.00,67.44,0.00,1.00,0.00,32.56,0.00,0.00,0.00,14.54
1/26/2023  12:40:13 am,5.99,31.49,700.00,67.78,0.00,0.98,0.00,32.22,0.00,0.00,0.00,14.53
1/26/2023  12:41:13 am,5.99,30.41,700.00,67.79,0.00,0.98,0.00,32.21,0.00,0.00,0.00,14.53
1/26/2023  12:42:12 am,5.98,31.19,700.00,68.03,0.00,0.98,0.00,31.97,0.00,0.00,0.00,14.53
1/26/2023  12:43:13 am,5.99,31.54,700.00,68.33,0.00,0.98,0.00,31.66,0.00,0.00,0.00,14.52
1/26/2023  12:44:13 am,5.99,30.97,700.00,68.56,0.00,0.98,0.00,31.44,0.00,0.00,0.00,14.51
1/26/2023  12:45:12 am,5.98,31.21,700.00,68.80,0.00,0.90,0.00,31.20,0.00,0.00,0.00,14.51
1/26/2023  12:46:13 am,5.99,31.22,700.00,69.03,0.00,0.98,0.00,30.97,0.00,0.00,0.00,14.50
1/26/2023  12:47:12 am,5.99,31.34,700.00,69.27,0.00,0.84,0.00,30.73,0.00,0.00,0.00,14.50
1/26/2023  12:48:12 am,5.98,31.62,700.00,69.55,0.00,0.84,0.00,30.44,0.00,0.00,0.17,14.49
1/26/2023  12:49:13 am,5.99,31.01,700.00,69.75,0.00,0.80,0.00,30.25,0.00,0.00,0.00,14.48
1/26/2023  12:50:12 am,5.99,31.24,700.00,69.98,0.00,1.00,0.00,30.02,0.00,0.00,0.04,14.48
1/26/2023  12:51:13 am,5.98,31.03,699.00,70.17,0.00,0.98,0.00,29.83,0.00,0.00,0.42,14.48
1/26/2023  12:52:13 am,5.99,31.07,700.00,70.36,0.00,0.98,0.00,29.64,0.00,0.00,0.07,14.47
1/26/2023  12:53:12 am,6.00,31.23,700.00,70.58,0.00,1.00,0.00,29.41,0.00,0.00,0.00,14.46
1/26/2023  12:54:12 am,5.99,31.16,700.00,70.78,0.00,0.98,0.00,29.21,0.00,0.00,0.12,14.46
1/26/2023  12:55:13 am,6.00,31.18,700.00,71.06,0.00,0.98,0.00,28.94,0.00,0.00,0.00,14.46
1/26/2023  12:56:12 am,6.00,30.42,700.00,71.13,0.00,1.00,0.00,28.87,0.00,0.00,0.00,14.45
1/26/2023  12:57:12 am,5.99,30.93,700.00,71.32,0.00,0.84,0.00,28.68,0.00,0.00,0.13,14.44
1/26/2023  12:58:13 am,6.00,31.63,700.00,71.66,0.00,0.84,0.00,28.34,0.00,0.00,0.00,14.44
1/26/2023  12:59:12 am,6.00,31.93,700.00,72.00,0.00,0.78,0.00,28.00,0.00,0.00,0.00,14.43
1/26/2023  1:00:13 am,5.99,31.37,700.00,72.24,0.00,1.16,0.00,27.76,0.00,0.00,0.13,14.42
1/26/2023  1:01:12 am,6.00,31.44,700.00,72.49,0.00,1.00,0.00,27.51,0.00,0.00,0.00,14.41
1/26/2023  1:02:13 am,6.00,31.46,700.00,72.75,0.00,0.98,0.00,27.24,0.00,0.00,0.00,14.41
1/26/2023  1:03:14 am,5.99,31.36,700.00,72.99,0.00,0.98,0.00,27.01,0.00,0.00,0.11,14.40
1/26/2023  1:04:13 am,6.00,31.48,700.00,73.25,0.00,0.98,0.00,26.75,0.00,0.00,0.00,14.39
1/26/2023  1:05:12 am,6.00,32.03,700.00,73.62,0.00,0.82,0.00,26.37,0.00,0.00,0.00,14.39
1/26/2023  1:06:13 am,6.00,31.78,700.00,73.96,0.00,0.96,0.00,26.03,0.00,0.00,0.00,14.38
1/26/2023  1:07:14 am,6.00,31.63,700.00,74.24,0.00,0.80,0.00,25.76,0.00,0.00,0.00,14.37
1/26/2023  1:08:12 am,6.00,31.96,700.00,74.58,0.00,1.00,0.00,25.41,0.00,0.00,0.00,14.36
1/26/2023  1:09:13 am,6.00,31.72,700.00,74.87,0.00,0.78,0.00,25.12,0.00,0.00,0.00,14.36
1/26/2023  1:10:13 am,6.00,31.77,700.00,75.19,0.00,1.00,0.00,24.80,0.00,0.00,0.00,14.35
1/26/2023  1:11:12 am,6.00,32.37,700.00,75.57,0.00,1.00,0.00,24.42,0.00,0.00,0.00,14.34
1/26/2023  1:12:13 am,6.00,32.24,700.00,75.97,0.00,1.00,0.00,24.02,0.00,0.00,0.00,14.33
1/26/2023  1:13:13 am,6.00,32.19,700.00,76.35,0.00,0.98,0.00,23.64,0.00,0.00,0.00,14.32
1/26/2023  1:14:12 am,6.00,32.40,700.00,76.76,0.00,1.00,0.00,23.23,0.00,0.00,0.00,14.31
1/26/2023  1:15:12 am,6.00,32.23,700.00,77.14,0.00,1.00,0.00,22.85,0.00,0.00,0.00,14.30
1/26/2023  1:16:13 am,6.00,32.53,700.00,77.59,0.00,0.76,0.00,22.40,0.00,0.00,0.00,14.29
1/26/2023  1:17:12 am,6.00,32.60,700.00,78.04,0.00,1.00,0.00,21.95,0.00,0.00,0.00,14.28
1/26/2023  1:18:13 am,6.00,32.70,700.00,78.50,0.00,1.00,0.00,21.49,0.00,0.00,0.00,14.27
1/26/2023  1:19:13 am,6.01,33.57,700.00,79.18,0.00,1.00,0.00,20.81,0.00,0.00,0.00,14.25
1/26/2023  1:20:14 am,6.00,33.54,700.00,79.81,0.00,1.00,0.00,20.18,0.00,0.00,0.00,14.25
1/26/2023  1:21:12 am,6.00,33.40,700.00,80.36,0.00,1.00,0.00,19.63,0.00,0.00,0.00,14.23
1/26/2023  1:22:13 am,6.01,33.37,700.00,80.96,0.00,1.00,0.00,19.03,0.00,0.00,0.00,14.22
1/26/2023  1:23:13 am,6.00,34.42,700.00,81.69,0.00,0.98,0.00,18.30,0.00,0.00,0.00,14.20
1/26/2023  1:24:12 am,6.00,34.40,700.00,82.45,0.00,1.00,0.00,17.54,0.00,0.00,0.00,14.19
1/26/2023  1:25:13 am,6.01,35.01,700.00,83.32,0.00,1.00,0.00,16.66,0.00,0.00,0.00,14.18
1/26/2023  1:26:13 am,6.01,34.90,700.00,84.19,0.00,1.00,0.00,15.80,0.00,0.00,0.00,14.16
1/26/2023  1:27:12 am,6.00,35.01,700.00,85.02,0.00,1.00,0.00,14.97,0.00,0.00,0.00,14.14
1/26/2023  1:28:13 am,6.01,36.43,700.00,86.19,0.00,1.00,0.00,13.79,0.00,0.00,0.00,14.12
1/26/2023  1:29:12 am,6.01,37.05,700.00,87.40,0.00,0.98,0.00,12.58,0.00,0.00,0.00,14.10
1/26/2023  1:30:13 am,6.00,37.90,700.00,88.77,0.00,0.98,0.00,11.21,0.00,0.00,0.00,14.08
1/26/2023  1:31:13 am,6.01,38.71,700.00,90.30,0.00,1.00,0.00,9.67,0.00,0.00,0.00,14.06
1/26/2023  1:32:12 am,6.01,40.27,700.00,92.12,0.00,1.00,0.00,7.85,0.00,0.00,0.00,14.03
1/26/2023  1:33:13 am,6.00,42.15,700.00,94.23,0.00,0.98,0.00,5.74,0.00,0.00,0.00,14.01
1/26/2023  1:34:13 am,6.01,43.30,700.00,96.58,0.00,0.98,0.00,3.38,0.00,0.00,0.00,13.98
1/26/2023  1:35:12 am,6.01,44.57,700.00,99.09,0.00,1.00,0.00,0.87,0.00,0.00,0.00,13.94
1/26/2023  1:36:13 am,6.00,44.99,700.00,100.00,0.00,0.94,0.00,0.00,0.00,0.00,0.00,13.91
1/26/2023  1:37:13 am,6.01,46.33,700.00,100.00,0.00,0.86,0.00,0.00,0.00,0.00,0.00,13.88
1/26/2023  1:38:12 am,6.01,49.19,700.00,100.00,0.00,0.78,0.00,0.00,0.00,0.00,0.00,13.84
1/26/2023  1:39:13 am,6.00,51.68,700.00,100.00,0.00,0.66,0.00,0.00,0.00,0.00,0.00,13.80
1/26/2023  1:40:12 am,6.01,53.16,700.00,100.00,0.00,0.54,0.00,0.00,0.00,0.00,0.00,13.77
1/26/2023  1:41:13 am,6.01,53.18,680.00,100.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,13.74
1/26/2023  1:42:13 am,6.00,50.02,649.00,100.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,13.70
1/26/2023  1:43:12 am,6.01,44.86,629.00,100.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,13.68
1/26/2023  1:44:13 am,6.01,38.64,616.00,100.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,13.64
1/26/2023  1:45:12 am,6.00,33.04,613.00,100.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,13.60
1/26/2023  1:46:12 am,6.01,29.98,614.00,100.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,13.57
1/26/2023  1:47:13 am,6.01,28.84,616.00,100.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,13.54
1/26/2023  1:48:13 am,6.00,28.79,618.00,100.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,13.51
1/26/2023  1:49:12 am,6.01,29.26,619.00,100.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,13.49
1/26/2023  1:50:13 am,6.01,31.06,617.00,100.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,13.46
1/26/2023  1:51:13 am,6.00,32.03,614.00,100.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,13.45
1/26/2023  1:52:12 am,6.01,32.15,611.00,100.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,13.42
1/26/2023  1:53:13 am,6.01,31.46,608.00,100.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,13.41
1/26/2023  1:54:13 am,6.00,30.32,608.00,100.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,13.39
1/26/2023  1:55:14 am,6.02,30.34,608.00,100.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,13.37
1/26/2023  1:56:12 am,6.01,30.14,608.00,100.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,13.35
1/26/2023  1:57:13 am,6.01,30.10,609.00,100.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,13.34
1/26/2023  1:58:14 am,6.02,30.52,607.00,100.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,13.33
1/26/2023  1:59:12 am,6.01,30.68,606.00,100.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,13.31
1/26/2023  2:00:13 am,6.01,30.77,605.00,100.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,13.30
1/26/2023  2:01:13 am,6.01,30.86,603.00,100.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,13.29
1/26/2023  2:02:12 am,6.01,30.97,602.00,100.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,13.28
1/26/2023  2:03:13 am,6.01,31.00,600.00,100.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,13.26
1/26/2023  2:04:13 am,6.01,30.19,600.00,100.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,13.26
1/26/2023  2:05:14 am,6.01,29.42,601.00,100.00,0.00,0.48,0.00,0.00,0.00,0.00,0.00,13.25
1/26/2023  2:06:12 am,6.01,29.25,602.00,100.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,13.24
1/26/2023  2:07:13 am,6.01,29.72,602.00,100.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,13.23
1/26/2023  2:08:14 am,6.01,30.47,601.00,100.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,13.23
1/26/2023  2:09:12 am,6.01,30.90,600.00,100.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,13.22
1/26/2023  2:10:13 am,6.02,31.22,598.00,100.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,13.21
1/26/2023  2:11:13 am,6.01,31.29,596.00,100.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,13.20
1/26/2023  2:12:12 am,6.01,31.22,594.00,100.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,13.19
1/26/2023  2:13:13 am,6.01,31.08,593.00,100.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,13.19
1/26/2023  2:14:13 am,6.01,29.93,593.00,100.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,13.18
1/26/2023  2:15:12 am,6.01,29.68,594.00,100.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,13.18
1/26/2023  2:16:12 am,6.01,30.12,593.00,100.00,0.00,0.48,0.00,0.00,0.00,0.00,0.00,13.16
1/26/2023  2:17:13 am,6.01,29.97,593.00,100.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,13.16
1/26/2023  2:18:14 am,6.01,29.54,593.00,100.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,13.16
1/26/2023  2:19:13 am,6.01,29.62,595.00,100.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,13.15
1/26/2023  2:20:13 am,6.01,30.55,594.00,100.00,0.00,0.48,0.00,0.00,0.00,0.00,0.00,13.15
1/26/2023  2:21:14 am,6.01,31.10,592.00,100.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,13.15
1/26/2023  2:22:12 am,6.01,31.23,590.00,100.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,13.14
1/26/2023  2:23:13 am,6.01,30.82,589.00,100.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,13.14
1/26/2023  2:24:14 am,6.01,30.26,590.00,100.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,13.13
1/26/2023  2:25:12 am,6.01,29.93,589.00,100.00,0.00,0.48,0.00,0.00,0.00,0.00,0.00,13.13
1/26/2023  2:26:13 am,6.01,29.89,589.00,100.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,13.13
1/26/2023  2:27:12 am,6.02,29.91,589.00,100.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,13.13
1/26/2023  2:28:12 am,6.02,30.04,589.00,100.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,13.12
1/26/2023  2:29:13 am,6.01,30.06,589.00,100.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,13.12
1/26/2023  2:30:13 am,6.02,29.89,589.00,100.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,13.12
1/26/2023  2:31:12 am,6.02,29.73,590.00,100.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,13.12
1/26/2023  2:32:13 am,6.01,29.91,590.00,100.00,0.00,0.48,0.00,0.00,0.00,0.00,0.00,13.11
1/26/2023  2:33:13 am,6.01,31.03,588.00,100.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,13.11
1/26/2023  2:34:12 am,6.02,31.30,587.00,100.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,13.11
1/26/2023  2:35:12 am,6.01,31.29,584.00,100.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,13.11
1/26/2023  2:36:13 am,6.02,31.16,582.00,100.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,13.11
1/26/2023  2:37:12 am,6.02,30.68,581.00,100.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,13.10
1/26/2023  2:38:12 am,6.02,30.20,581.00,100.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,13.11
1/26/2023  2:39:13 am,6.01,29.89,581.00,100.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,13.10
1/26/2023  2:40:12 am,6.02,29.75,582.00,100.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,13.10
1/26/2023  2:41:13 am,6.01,29.83,582.00,100.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,13.10
1/26/2023  2:42:13 am,6.01,29.81,582.00,100.00,0.00,0.48,0.00,0.00,0.00,0.00,0.00,13.10
1/26/2023  2:43:12 am,6.02,29.81,583.00,100.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,13.09
1/26/2023  2:44:13 am,6.01,29.93,582.00,100.00,0.00,0.48,0.00,0.00,0.00,0.00,0.00,13.09
1/26/2023  2:45:13 am,6.01,30.17,583.00,100.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,13.08
1/26/2023  2:46:12 am,6.02,30.37,582.00,100.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,13.09
1/26/2023  2:47:13 am,6.02,30.59,581.00,100.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,13.09
1/26/2023  2:48:13 am,6.02,30.78,580.00,100.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,13.08
1/26/2023  2:49:12 am,6.02,30.96,578.00,100.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,13.08
1/26/2023  2:50:13 am,6.02,31.01,577.00,100.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,13.08
1/26/2023  2:51:13 am,6.02,30.98,575.00,100.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,13.07
1/26/2023  2:52:12 am,6.02,30.86,574.00,100.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,13.07
1/26/2023  2:53:12 am,6.02,30.70,573.00,100.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,13.07
1/26/2023  2:54:13 am,6.02,29.49,574.00,100.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,13.07
1/26/2023  2:55:14 am,6.02,29.07,575.00,100.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,13.07
1/26/2023  2:56:12 am,6.01,29.16,577.00,100.00,0.00,0.48,0.00,0.00,0.00,0.00,0.00,13.07
1/26/2023  2:57:13 am,6.02,29.75,577.00,100.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,13.06
1/26/2023  2:58:12 am,6.02,30.51,577.00,100.00,0.00,0.48,0.00,0.00,0.00,0.00,0.00,13.07
1/26/2023  2:59:12 am,6.01,31.08,575.00,100.00,0.00,0.48,0.00,0.00,0.00,0.00,0.00,13.07
1/26/2023  3:00:12 am,6.02,31.37,572.00,100.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,13.06
1/26/2023  3:01:13 am,6.02,31.47,570.00,100.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,13.06
1/26/2023  3:02:14 am,6.01,30.63,569.00,100.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,13.06
1/26/2023  3:03:12 am,6.02,29.96,569.00,100.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,13.06
1/26/2023  3:04:13 am,6.02,29.52,570.00,100.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,13.06
1/26/2023  3:05:13 am,6.01,29.43,571.00,100.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,13.06
1/26/2023  3:06:12 am,6.02,29.91,571.00,100.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,13.06
1/26/2023  3:07:13 am,6.02,30.27,570.00,100.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,13.06
1/26/2023  3:08:13 am,6.02,30.33,571.00,100.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,13.05
1/26/2023  3:09:12 am,6.02,30.43,569.00,100.00,0.00,0.48,0.00,0.00,0.00,0.00,0.00,13.05
1/26/2023  3:10:13 am,6.02,30.54,569.00,100.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,13.06
1/26/2023  3:11:13 am,6.01,30.56,567.00,100.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,13.06
1/26/2023  3:12:12 am,6.02,30.62,567.00,100.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,13.05
1/26/2023  3:13:13 am,6.02,30.73,565.00,100.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,13.05
1/26/2023  3:14:14 am,6.01,30.73,564.00,100.00,0.00,0.48,0.00,0.00,0.00,0.00,0.00,13.05
1/26/2023  3:15:12 am,6.02,30.50,564.00,100.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,13.05
1/26/2023  3:16:13 am,6.02,30.27,563.00,100.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,13.04
1/26/2023  3:17:12 am,6.01,30.16,564.00,100.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,13.04
1/26/2023  3:18:12 am,6.02,30.19,563.00,100.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,13.04
