Time Stamp,,1-pH_Dev2,,2-DO_Dev2,,Agitation_Dev2,,Air_Dev2,,CO2_Dev2,,GasFlow_Dev2,N2_Dev2,O2_Dev2,,Pump1_Dev2,,Pump2_Dev2,,Pump3_Dev2,,Temperature_Dev2,,
1/25/2023  9:01:24 pm,,6.02,,29.67,,"1,200.00",,86.92,,0,,1,0,13.08,,0.3,,0,,0,,28.01,,
1/25/2023  9:02:22 pm,,6.01,,29.67,,"1,200.00",,86.87,,0,,1,0,13.13,,0.3,,0,,0,,28,,
1/25/2023  9:03:23 pm,,6.02,,29.68,,"1,200.00",,86.81,,0,,0.96,0,13.19,,0.3,,0,,0,,28,,
1/25/2023  9:04:24 pm,,6.02,,29.78,,"1,200.00",,86.78,,0,,0.98,0,13.22,,0.3,,0,,0,,28,,
1/25/2023  9:05:23 pm,,6.02,,29.72,,"1,199.00",,86.73,,0,,1,0,13.27,,0.3,,0,,0,,28,,
1/25/2023  9:06:23 pm,,6.01,,29.75,,"1,200.00",,86.68,,0,,1,0,13.32,,0.3,,0,,0,,28.01,,
1/25/2023  9:07:24 pm,,6.01,,29.73,,"1,200.00",,86.64,,0,,1,0,13.36,,0.3,,0,,0,,28,,
1/25/2023  9:08:24 pm,,6.01,,29.77,,"1,200.00",,86.6,,0,,1,0,13.4,,0.3,,0,,0,,28,,
1/25/2023  9:09:23 pm,,6.01,,29.77,,"1,200.00",,86.56,,0,,1,0,13.44,,0.3,,0,,0,,28,,
1/25/2023  9:10:23 pm,,6.01,,29.78,,"1,200.00",,86.52,,0,,1,0,13.48,,0.3,,0,,0,,28,,
1/25/2023  9:11:24 pm,,6.01,,29.84,,"1,200.00",,86.5,,0,,1,0,13.51,,0.3,,0,,0,,28,,
1/25/2023  9:12:23 pm,,6.01,,29.8,,"1,200.00",,86.46,,0,,1,0,13.54,,0.3,,0,,0,,28,,
1/25/2023  9:13:24 pm,,6.01,,29.78,,"1,199.00",,86.42,,0,,1,0,13.58,,0.3,,0,,0,,28,,
1/25/2023  9:14:22 pm,,6.01,,29.83,,"1,200.00",,86.4,,0,,1,0,13.61,,0.3,,0,,0,,28.01,,
1/25/2023  9:15:23 pm,,6.01,,29.79,,"1,199.00",,86.36,,0,,1,0,13.64,,0.3,,0,,0,,28,,
1/25/2023  9:16:24 pm,,6.01,,29.73,,"1,199.00",,86.31,,0,,0.98,0,13.69,,0.3,,0,,0,,28,,
1/25/2023  9:17:24 pm,,6.01,,29.69,,"1,200.00",,86.25,,0,,1,0,13.75,,0.3,,0,,0,,28,,
1/25/2023  9:18:23 pm,,6.01,,29.65,,"1,200.00",,86.19,,0,,1,0,13.81,,0.3,,0,,0,,28,,
1/25/2023  9:19:23 pm,,6.01,,29.63,,"1,200.00",,86.13,,0,,1,0,13.87,,0.3,,0,,0,,28,,
1/25/2023  9:20:24 pm,,6.01,,29.59,,"1,200.00",,86.06,,0,,1,0,13.94,,0.3,,0,,0,,28,,
1/25/2023  9:21:22 pm,,6.01,,29.64,,"1,200.00",,86,,0,,1,0,14,,0.3,,0,,0,,28,,
1/25/2023  9:22:23 pm,,6,,29.73,,"1,200.00",,85.96,,0,,1,0,14.04,,0.3,,0,,0,,28,,
1/25/2023  9:23:24 pm,,6,,29.76,,"1,200.00",,85.92,,0,,0.98,0,14.08,,0.3,,0,,0,,28.01,,
1/25/2023  9:24:22 pm,,6,,29.74,,"1,200.00",,85.87,,0,,0.98,0,14.13,,0.3,,0,,0,,28,,
1/25/2023  9:25:23 pm,,6,,29.73,,"1,200.00",,85.83,,0,,1,0,14.17,,0.3,,0,,0,,28,,
1/25/2023  9:26:23 pm,,6,,29.67,,"1,200.00",,85.77,,0,,0.98,0,14.23,,0.3,,0,,0,,28,,
1/25/2023  9:27:22 pm,,6,,29.67,,"1,200.00",,85.71,,0,,0.98,0,14.29,,0.3,,0,,0,,28,,
1/25/2023  9:28:23 pm,,6,,29.77,,"1,200.00",,85.68,,0,,1,0,14.32,,0.3,,0,,0,,28,,
1/25/2023  9:29:24 pm,,6,,29.84,,"1,200.00",,85.65,,0,,0.98,0,14.35,,0.3,,0,,0,,28,,
1/25/2023  9:30:22 pm,,6,,29.8,,"1,200.00",,85.62,,0,,1,0,14.38,,0.3,,0,,0,,28,,
1/25/2023  9:31:24 pm,,6,,29.73,,"1,200.00",,85.57,,0,,0.98,0,14.43,,0.3,,0,,0,,28,,
1/25/2023  9:32:24 pm,,6,,29.72,,"1,200.00",,85.52,,0,,1,0,14.48,,0.3,,0,,0,,28,,
1/25/2023  9:33:23 pm,,6,,29.73,,"1,200.00",,85.48,,0,,1,0,14.52,,0.3,,0,,0,,28,,
1/25/2023  9:34:23 pm,,5.99,,29.76,,"1,200.00",,85.44,,0,,1,0,14.57,,0.3,,0,,0,,28,,
1/25/2023  9:35:22 pm,,6,,29.75,,"1,200.00",,85.39,,0,,1,0,14.61,,0.3,,0,,0,,28.01,,
1/25/2023  9:36:23 pm,,5.99,,29.68,,"1,200.00",,85.34,,0,,1,0,14.67,,0.3,,0,,0,,28,,
1/25/2023  9:37:23 pm,,5.99,,29.68,,"1,200.00",,85.28,,0,,1,0,14.72,,0.3,,0,,0,,28,,
1/25/2023  9:38:24 pm,,5.99,,29.7,,"1,200.00",,85.22,,0,,0.98,0,14.78,,0.3,,0,,0,,28,,
1/25/2023  9:39:23 pm,,5.99,,29.71,,"1,200.00",,85.18,,0,,1,0,14.82,,0.3,,0,,0,,28,,
1/25/2023  9:40:24 pm,,5.99,,29.75,,"1,200.00",,85.14,,0,,1,0,14.86,,0.3,,0,,0,,28.02,,
1/25/2023  9:41:23 pm,,5.99,,29.81,,"1,200.00",,85.11,,0,,1,0,14.89,,0.3,,0,,0,,27.99,,
1/25/2023  9:42:23 pm,,5.99,,29.79,,"1,200.00",,85.07,,0,,1,0,14.93,,0.3,,0,,0,,28,,
1/25/2023  9:43:24 pm,,5.99,,29.75,,"1,200.00",,85.03,,0,,0.98,0,14.97,,0.3,,0,,0,,28,,
1/25/2023  9:44:23 pm,,5.99,,29.8,,"1,200.00",,84.99,,0,,0.98,0,15.01,,0.3,,0,,0,,28.01,,
1/25/2023  9:45:23 pm,,5.99,,29.79,,"1,200.00",,84.96,,0,,1,0,15.04,,0.3,,0,,0,,28,,
1/25/2023  9:46:24 pm,,5.99,,29.83,,"1,200.00",,84.93,,0,,0.98,0,15.07,,0.3,,0,,0,,28,,
1/25/2023  9:47:23 pm,,5.99,,29.88,,"1,200.00",,84.91,,0,,1,0,15.09,,0.3,,0,,0,,28,,
1/25/2023  9:48:23 pm,,5.99,,29.87,,"1,200.00",,84.89,,0,,1,0,15.11,,0.3,,0,,0,,28,,
1/25/2023  9:49:24 pm,,5.98,,29.84,,"1,200.00",,84.86,,0,,1,0,15.14,,0.3,,0,,0,,28,,
1/25/2023  9:50:23 pm,,5.98,,29.85,,"1,200.00",,84.83,,0,,1,0,15.17,,0.3,,0,,0,,28,,
1/25/2023  9:51:24 pm,,5.98,,29.87,,"1,200.00",,84.81,,0,,1,0,15.19,,0.3,,0,,0,,28,,
1/25/2023  9:52:23 pm,,5.98,,29.87,,"1,200.00",,84.79,,0,,1,0,15.21,,0.3,,0,,0,,28.01,,
1/25/2023  9:53:23 pm,,5.98,,29.83,,"1,200.00",,84.76,,0,,1,0,15.24,,0.3,,0,,0,,27.99,,
1/25/2023  9:54:24 pm,,5.98,,29.77,,"1,200.00",,84.72,,0,,1,0,15.28,,0.3,,0,,0,,28,,
1/25/2023  9:55:22 pm,,5.98,,29.65,,"1,200.00",,84.65,,0,,0.98,0,15.35,,0.3,,0,,0.32,,28,,
1/25/2023  9:56:23 pm,,5.98,,29.68,,"1,200.00",,84.6,,0,,1,0,15.41,,0.3,,0,,0.39,,28.01,,
1/25/2023  9:57:24 pm,,5.98,,29.67,,"1,200.00",,84.54,,0,,0.98,0,15.46,,0.3,,0,,0.84,,28,,
1/25/2023  9:58:22 pm,,5.98,,29.66,,"1,200.00",,84.48,,0,,1,0,15.52,,0.3,,0,,1.1,,28,,
1/25/2023  9:59:23 pm,,5.98,,29.66,,"1,200.00",,84.42,,0,,1,0,15.58,,0.3,,0,,1.37,,28.01,,
1/25/2023  10:00:24 pm,,5.98,,29.67,,"1,199.00",,84.37,,0,,1,0,15.63,,0.3,,0,,1.46,,28,,
1/25/2023  10:01:22 pm,,5.98,,29.75,,"1,200.00",,84.33,,0,,1,0,15.67,,0.3,,0,,1.51,,28.01,,
1/25/2023  10:02:23 pm,,5.99,,29.76,,"1,200.00",,84.29,,0,,1,0,15.71,,0.3,,0,,1.36,,28,,
1/25/2023  10:03:24 pm,,5.99,,29.79,,"1,200.00",,84.25,,0,,1,0,15.75,,0.3,,0,,1.16,,28,,
1/25/2023  10:04:24 pm,,5.99,,29.78,,"1,200.00",,84.21,,0,,0.98,0,15.79,,0.3,,0,,0.89,,28,,
1/25/2023  10:05:23 pm,,6,,29.75,,"1,200.00",,84.17,,0,,1,0,15.83,,0.3,,0,,0.22,,28.01,,
1/25/2023  10:06:23 pm,,6.01,,29.67,,"1,200.00",,84.11,,0,,1,0,15.89,,0.3,,0,,0,,28,,
1/25/2023  10:07:24 pm,,6.01,,29.65,,"1,200.00",,84.05,,0,,1,0,15.95,,0.3,,0,,0,,28,,
1/25/2023  10:08:22 pm,,6.02,,29.72,,"1,199.00",,84.01,,0,,1,0,15.99,,0.3,,0,,0,,28,,
1/25/2023  10:09:23 pm,,6.03,,29.78,,"1,200.00",,83.97,,0,,0.98,0,16.03,,0.3,,0,,0,,28.02,,
1/25/2023  10:10:24 pm,,6.04,,28.47,,"1,200.00",,83.66,,0,,1,0,16.35,,0.3,,0,,0,,27.98,,
1/25/2023  10:11:23 pm,,6.04,,29.63,,"1,200.00",,83.64,,0,,1,0,16.36,,0.3,,0,,0,,28.03,,
1/25/2023  10:12:23 pm,,6.04,,30.16,,"1,200.00",,83.69,,0,,1,0,16.31,,0.3,,0,,0,,27.99,,
1/25/2023  10:13:24 pm,,6.05,,30.27,,"1,200.00",,83.74,,0,,1,0,16.26,,0.3,,0,,0,,28.02,,
1/25/2023  10:14:24 pm,,6.05,,30.24,,"1,200.00",,83.78,,0,,1,0,16.22,,0.3,,0,,0,,27.99,,
1/25/2023  10:15:23 pm,,6.05,,30.21,,"1,200.00",,83.82,,0,,1,0,16.18,,0.3,,0,,0,,28.01,,
1/25/2023  10:16:24 pm,,6.05,,30.1,,"1,200.00",,83.84,,0,,1,0,16.16,,0.3,,0,,0,,28,,
1/25/2023  10:17:24 pm,,6.05,,29.95,,"1,200.00",,83.82,,0,,0.98,0,16.18,,0.3,,0,,0,,28,,
1/25/2023  10:18:23 pm,,6.05,,29.8,,"1,200.00",,83.78,,0,,1,0,16.22,,0.3,,0,,0,,28,,
1/25/2023  10:19:23 pm,,6.05,,29.67,,"1,199.00",,83.72,,0,,1,0,16.28,,0.3,,0,,0,,28,,
1/25/2023  10:20:24 pm,,6.05,,29.59,,"1,200.00",,83.65,,0,,0.98,0,16.35,,0.3,,0,,0,,28,,
1/25/2023  10:21:22 pm,,6.05,,29.49,,"1,200.00",,83.56,,0,,1,0,16.44,,0.3,,0,,0,,28,,
1/25/2023  10:22:23 pm,,6.05,,29.48,,"1,200.00",,83.47,,0,,0.98,0,16.53,,0.3,,0,,0,,28,,
1/25/2023  10:23:23 pm,,6.05,,29.5,,"1,200.00",,83.38,,0,,0.98,0,16.62,,0.3,,0,,0,,28,,
1/25/2023  10:24:23 pm,,6.05,,29.56,,"1,199.00",,83.31,,0,,1,0,16.69,,0.3,,0,,0,,28,,
1/25/2023  10:25:24 pm,,6.05,,29.61,,"1,200.00",,83.25,,0,,1,0,16.75,,0.3,,0,,0,,28,,
1/25/2023  10:26:24 pm,,6.05,,29.61,,"1,200.00",,83.18,,0,,0.98,0,16.82,,0.3,,0,,0,,28,,
1/25/2023  10:27:23 pm,,6.05,,29.62,,"1,200.00",,83.12,,0,,0.98,0,16.88,,0.3,,0,,0,,28.01,,
1/25/2023  10:28:23 pm,,6.05,,29.61,,"1,199.00",,83.05,,0,,1,0,16.95,,0.3,,0,,0,,28,,
1/25/2023  10:29:24 pm,,6.04,,29.67,,"1,199.00",,82.99,,0,,1,0,17.01,,0.3,,0,,0,,28,,
1/25/2023  10:30:23 pm,,6.04,,29.68,,"1,200.00",,82.94,,0,,1,0,17.06,,0.3,,0,,0,,28.01,,
1/25/2023  10:31:24 pm,,6.04,,29.68,,"1,200.00",,82.89,,0,,0.98,0,17.12,,0.3,,0,,0,,28,,
1/25/2023  10:32:24 pm,,6.04,,29.72,,"1,200.00",,82.84,,0,,1,0,17.16,,0.3,,0,,0,,28.01,,
1/25/2023  10:33:23 pm,,6.04,,29.71,,"1,200.00",,82.79,,0,,1,0,17.21,,0.3,,0,,0,,28,,
1/25/2023  10:34:23 pm,,6.04,,29.69,,"1,200.00",,82.74,,0,,1,0,17.26,,0.3,,0,,0,,28,,
1/25/2023  10:35:24 pm,,6.04,,29.76,,"1,199.00",,82.7,,0,,1,0,17.3,,0.3,,0,,0,,28.01,,
1/25/2023  10:36:23 pm,,6.04,,29.73,,"1,200.00",,82.65,,0,,1,0,17.35,,0.3,,0,,0,,28,,
1/25/2023  10:37:24 pm,,6.04,,29.76,,"1,199.00",,82.61,,0,,1,0,17.39,,0.3,,0,,0,,28,,
1/25/2023  10:38:22 pm,,6.04,,29.75,,"1,200.00",,82.57,,0,,1,0,17.43,,0.3,,0,,0,,28,,
1/25/2023  10:39:23 pm,,6.04,,29.77,,"1,200.00",,82.53,,0,,0.98,0,17.47,,0.3,,0,,0,,28.01,,
1/25/2023  10:40:24 pm,,6.04,,29.77,,"1,199.00",,82.49,,0,,0.98,0,17.51,,0.3,,0,,0,,27.99,,
1/25/2023  10:41:24 pm,,6.04,,29.71,,"1,200.00",,82.44,,0,,1,0,17.56,,0.3,,0,,0,,28.01,,
1/25/2023  10:42:23 pm,,6.04,,29.72,,"1,200.00",,82.39,,0,,1,0,17.61,,0.3,,0,,0,,28,,
1/25/2023  10:43:24 pm,,6.04,,29.72,,"1,200.00",,82.34,,0,,0.98,0,17.66,,0.3,,0,,0,,28,,
1/25/2023  10:44:24 pm,,6.04,,29.73,,"1,200.00",,82.3,,0,,1,0,17.7,,0.3,,0,,0,,28,,
1/25/2023  10:45:23 pm,,6.03,,29.72,,"1,200.00",,82.25,,0,,1,0,17.75,,0.3,,0,,0,,27.91,,
1/25/2023  10:46:23 pm,,6.03,,30.48,,"1,199.00",,82.31,,0,,1,0,17.69,,0.3,,0,,0,,26.93,,
1/25/2023  10:47:24 pm,,6.03,,31.64,,"1,200.00",,82.63,,0,,0.98,0,17.37,,0.3,,0,,0,,25.96,,
1/25/2023  10:48:23 pm,,6.02,,32.76,,"1,200.00",,83.13,,0,,1,0,16.86,,0.3,,0,,0,,25.11,,
1/25/2023  10:49:23 pm,,6.02,,33.54,,"1,200.00",,83.78,,0,,1,0,16.21,,0.3,,0,,0,,24.3,,
1/25/2023  10:50:24 pm,,6.02,,34.01,,"1,200.00",,84.49,,0,,1,0,15.49,,0.3,,0,,0,,23.54,,
1/25/2023  10:51:23 pm,,6.02,,34.13,,"1,200.00",,85.19,,0,,1,0,14.8,,0.3,,0,,0,,22.9,,
1/25/2023  10:52:23 pm,,6.02,,34.13,,"1,200.00",,85.9,,0,,1,0,14.08,,0.3,,0,,0,,22.27,,
1/25/2023  10:53:24 pm,,6.02,,34.19,,"1,200.00",,86.64,,0,,0.98,0,13.35,,0.3,,0,,0,,21.72,,
1/25/2023  10:54:22 pm,,6.02,,33.6,,"1,199.00",,87.24,,0,,1,0,12.75,,0.3,,0,,0,,21.24,,
1/25/2023  10:55:23 pm,,6.02,,33.38,,"1,200.00",,87.82,,0,,1,0,12.17,,0.3,,0,,0,,20.78,,
1/25/2023  10:56:24 pm,,6.02,,33.43,,"1,200.00",,88.4,,0,,1,0,11.59,,0.3,,0,,0,,20.35,,
1/25/2023  10:57:22 pm,,6.02,,33.49,,"1,200.00",,88.99,,0,,1,0,11,,0.3,,0,,0,,19.96,,
1/25/2023  10:58:23 pm,,6.01,,33.58,,"1,200.00",,89.61,,0,,1,0,10.38,,0.3,,0,,0,,19.59,,
1/25/2023  10:59:24 pm,,6.02,,33.72,,"1,200.00",,90.27,,0,,0.98,0,9.72,,0.3,,0,,0,,19.25,,
1/25/2023  11:00:22 pm,,6.01,,33.71,,"1,200.00",,90.88,,0,,1,0,9.11,,0.3,,0,,0,,18.96,,
1/25/2023  11:01:23 pm,,6.01,,33.67,,"1,199.00",,91.52,,0,,1,0,8.47,,0.3,,0,,0,,18.66,,
1/25/2023  11:02:23 pm,,6.01,,33.55,,"1,200.00",,92.13,,0,,0.98,0,7.86,,0.3,,0,,0,,18.4,,
1/25/2023  11:03:24 pm,,6.01,,32.5,,"1,099.00",,76.24,,0,,1,0,23.76,,0.3,,0,,0,,18.17,,
1/25/2023  11:04:23 pm,,6.01,,37.26,,"1,001.00",,76.84,,0,,1,0,23.15,,0.3,,0,,0,,17.94,,
1/25/2023  11:05:24 pm,,6.01,,45.72,,"1,000.00",,78.37,,0,,1,0,21.6,,0.3,,0,,0,,17.73,,
1/25/2023  11:06:24 pm,,6,,49.35,,"1,000.00",,80.11,,0,,0.98,0,19.86,,0.3,,0,,0,,17.54,,
1/25/2023  11:07:23 pm,,6.01,,50.33,,"1,000.00",,81.85,,0,,1,0,18.12,,0.3,,0,,0,,17.38,,
1/25/2023  11:08:24 pm,,6,,50.34,,"1,000.00",,83.59,,0,,1,0,16.38,,0.2,,0,,0,,17.21,,
1/25/2023  11:09:23 pm,,6,,49.12,,"1,001.00",,85.2,,0,,1,0,14.77,,0.2,,0,,0,,17.06,,
1/25/2023  11:10:23 pm,,6,,46.94,,"1,000.00",,86.65,,0,,1,0,13.33,,0.2,,0,,0,,16.91,,
1/25/2023  11:11:24 pm,,6,,44.53,,"1,000.00",,87.88,,0,,1,0,12.1,,0.2,,0,,0,,16.76,,
1/25/2023  11:12:22 pm,,6,,42.46,,900,,88.87,,0,,1,0,11.12,,0.2,,0,,0,,16.63,,
1/25/2023  11:13:23 pm,,6,,34.19,,900,,89.1,,0,,1,0,10.9,,0.1,,0,,0,,16.49,,
1/25/2023  11:14:24 pm,,6,,32.47,,900,,89.25,,0,,1,0,10.74,,0.1,,0,,0,,16.35,,
1/25/2023  11:15:23 pm,,5.99,,32.11,,900,,89.43,,0,,1,0,10.57,,0.1,,0,,0,,16.23,,
1/25/2023  11:16:23 pm,,6,,31.93,,900,,89.59,,0,,0.98,0,10.41,,0.1,,0,,0,,16.12,,
1/25/2023  11:17:24 pm,,6,,31.63,,900,,89.72,,0,,0.98,0,10.27,,0,,0,,0,,16.02,,
1/25/2023  11:18:24 pm,,5.99,,31.54,,900,,89.85,,0,,1,0,10.14,,0,,0,,0,,15.92,,
1/25/2023  11:19:23 pm,,5.99,,31.39,,800,,89.96,,0,,1,0,10.03,,0,,0,,0,,15.83,,
1/25/2023  11:20:24 pm,,5.99,,24.47,,800,,89.47,,0,,1,0,10.53,,0,,0,,0,,15.73,,
1/25/2023  11:21:22 pm,,5.99,,22.41,,700,,88.75,,0,,1,0,11.26,,0,,0,,0,,15.63,,
1/25/2023  11:22:23 pm,,5.99,,15.85,,700,,87.56,,0,,1,0,12.46,,0,,0,,0,,15.51,,
1/25/2023  11:23:24 pm,,6,,13.87,,700,,86.05,,0,,1,0,13.97,,0,,0,,0,,15.39,,
1/25/2023  11:24:22 pm,,5.99,,15.73,,700,,84.9,,0,,1,0,15.12,,0,,0,,0,,15.3,,
1/25/2023  11:25:23 pm,,6,,16.85,,700,,83.76,,0,,1,0,16.26,,0,,0,,0,,15.21,,
1/25/2023  11:26:24 pm,,6,,18.08,,700,,82.75,,0,,1,0,17.26,,0,,0,,0,,15.13,,
1/25/2023  11:27:24 pm,,5.99,,19.37,,700,,81.85,,0,,1,0,18.17,,0,,0,,0,,15.06,,
1/25/2023  11:28:23 pm,,6,,20.9,,700,,81.12,,0,,1,0,18.9,,0,,0,,0,,15,,
1/25/2023  11:29:23 pm,,6,,21.11,,700,,80.34,,0,,1,0,19.67,,0,,0,,0,,14.94,,
1/25/2023  11:30:24 pm,,5.99,,22.13,,700,,79.63,,0,,1,0,20.38,,0,,0,,0,,14.89,,
1/25/2023  11:31:23 pm,,5.99,,22.95,,701,,79.05,,0,,1,0,20.96,,0,,0,,0,,14.85,,
1/25/2023  11:32:23 pm,,6,,23.79,,701,,78.54,,0,,1,0,21.47,,0,,0,,0,,14.81,,
1/25/2023  11:33:24 pm,,5.99,,23.71,,700,,77.98,,0,,1,0,22.03,,0,,0,,0,,14.77,,
1/25/2023  11:34:23 pm,,6,,24.51,,700,,77.54,,0,,0.98,0,22.47,,0,,0,,0,,14.74,,
1/25/2023  11:35:23 pm,,5.99,,25.31,,700,,77.12,,0,,1,0,22.88,,0,,0,,0,,14.72,,
1/25/2023  11:36:24 pm,,5.99,,26.01,,700,,76.78,,0,,1,0,23.22,,0,,0,,0,,14.69,,
1/25/2023  11:37:23 pm,,5.99,,27.23,,700,,76.53,,0,,1,0,23.47,,0,,0,,0,,14.67,,
1/25/2023  11:38:24 pm,,5.99,,27.03,,700,,76.26,,0,,1,0,23.74,,0,,0,,0,,14.65,,
1/25/2023  11:39:23 pm,,5.99,,27.74,,700,,76.08,,0,,0.98,0,23.92,,0,,0,,0,,14.64,,
1/25/2023  11:40:24 pm,,5.99,,28,,701,,75.89,,0,,1,0,24.12,,0,,0,,0,,14.63,,
1/25/2023  11:41:22 pm,,5.99,,29.03,,700,,75.81,,0,,1,0,24.19,,0,,0,,0,,14.62,,
1/25/2023  11:42:23 pm,,5.99,,29.28,,700,,75.74,,0,,1,0,24.26,,0,,0,,0,,14.6,,
1/25/2023  11:43:23 pm,,5.99,,28.29,,700,,75.59,,0,,1,0,24.41,,0,,0,,0,,14.59,,
1/25/2023  11:44:24 pm,,5.99,,29.21,,701,,75.56,,0,,0.98,0,24.44,,0,,0,,0,,14.58,,
1/25/2023  11:45:23 pm,,5.99,,29.87,,500,,75.56,,0,,1,0,24.44,,0,,0,,0,,14.57,,
1/25/2023  11:46:23 pm,,5.99,,9.6,,500,,75.56,,0,,1,0,24.44,,0,,0,,0,,14.51,,
1/25/2023  11:47:24 pm,,5.99,,0.98,,500,,75.56,,0,,1,0,24.44,,0,,0,,0,,14.4,,
1/25/2023  11:48:22 pm,,5.99,,3.24,,600,,75.56,,0,,1,0,24.44,,0,,0,,0,,14.34,,
1/25/2023  11:49:23 pm,,5.99,,9.55,,600,,75.56,,0,,1,0,24.44,,0,,0,,0,,14.29,,
1/25/2023  11:50:24 pm,,5.99,,10.76,,600,,75.56,,0,,0.98,0,24.44,,0,,0,,0,,14.25,,
1/25/2023  11:51:22 pm,,5.99,,10.45,,700,,75.56,,0,,1,0,24.44,,0,,0,,0,,14.22,,
1/25/2023  11:52:23 pm,,6,,25.1,,700,,75.56,,0,,1,0,24.44,,0,,0,,0,,14.23,,
1/25/2023  11:53:24 pm,,6,,29.52,,700,,75.56,,0,,1,0,24.44,,0,,0,,0,,14.25,,
1/25/2023  11:54:23 pm,,5.99,,29.81,,700,,75.56,,0,,1,0,24.44,,0,,0,,0,,14.26,,
1/25/2023  11:55:23 pm,,5.99,,29.62,,700,,75.56,,0,,1,0,24.44,,0,,0,,0,,14.27,,
1/25/2023  11:56:24 pm,,5.99,,29.94,,700,,75.56,,0,,1,0,24.44,,0,,0,,0,,14.29,,
1/25/2023  11:57:24 pm,,5.99,,29.85,,700,,75.56,,0,,1,0,24.44,,0,,0,,0,,14.31,,
1/25/2023  11:58:23 pm,,5.99,,29.48,,700,,75.56,,0,,1,0,24.44,,0,,0,,0,,14.31,,
1/25/2023  11:59:23 pm,,5.99,,30.26,,700,,75.56,,0,,1,0,24.44,,0,,0,,0,,14.33,,
1/26/2023  12:00:24 am,,5.98,,31.77,,700,,66.86,,0,,1,0,33.14,,0,,0,,0,,14.34,,
1/26/2023  12:01:23 am,,5.99,,39.99,,700,,68.86,,0,,1,0,31.11,,0,,0,,0,,14.36,,
1/26/2023  12:02:23 am,,5.99,,40.99,,700,,70.83,,0,,0.98,0,29.14,,0,,0,,0,,14.39,,
1/26/2023  12:03:22 am,,5.98,,39.08,,700,,72.24,,0,,1,0,27.74,,0,,0,,0,,14.4,,
1/26/2023  12:04:23 am,,5.98,,36.74,,700,,73.28,,0,,1,0,26.7,,0,,0,,0,,14.41,,
1/26/2023  12:05:22 am,,5.98,,34.65,,700,,73.98,,0,,1,0,26.01,,0,,0,,0,,14.43,,
1/26/2023  12:06:23 am,,5.98,,33.83,,700,,74.6,,0,,1,0,25.39,,0,,0,,0,,14.43,,
1/26/2023  12:07:24 am,,5.98,,32.73,,700,,75.04,,0,,1,0,24.95,,0,,0,,0,,14.43,,
1/26/2023  12:08:24 am,,5.98,,32.85,,700,,75.52,,0,,0.98,0,24.47,,0,,0,,0,,14.44,,
1/26/2023  12:09:23 am,,5.97,,32.43,,700,,75.84,,0,,1,0,24.15,,0,,0,,0,,14.43,,
1/26/2023  12:10:23 am,,5.98,,32.24,,700,,76.22,,0,,1,0,23.77,,0,,0,,0,,14.43,,
1/26/2023  12:11:24 am,,5.98,,31.66,,700,,76.47,,0,,0.98,0,23.53,,0,,0,,0,,14.42,,
1/26/2023  12:12:23 am,,5.97,,31.01,,700,,76.6,,0,,1,0,23.4,,0,,0,,0,,14.43,,
1/26/2023  12:13:24 am,,5.98,,30.84,,700,,76.71,,0,,1,0,23.28,,0,,0,,0,,14.43,,
1/26/2023  12:14:22 am,,5.97,,30.52,,700,,76.77,,0,,1,0,23.22,,0,,0,,0,,14.43,,
1/26/2023  12:15:23 am,,5.97,,30.13,,700,,76.8,,0,,1,0,23.2,,0,,0,,0,,14.42,,
1/26/2023  12:16:24 am,,5.97,,30.35,,700,,76.86,,0,,1,0,23.14,,0,,0,,0,,14.42,,
1/26/2023  12:17:24 am,,5.97,,29.84,,700,,76.81,,0,,0.98,0,23.19,,0,,0,,0,,14.42,,
1/26/2023  12:18:23 am,,5.97,,30.56,,700,,76.88,,0,,1,0,23.12,,0,,0,,0,,14.41,,
1/26/2023  12:19:24 am,,5.97,,29.8,,700,,76.8,,0,,1,0,23.2,,0,,0,,0,,14.41,,
1/26/2023  12:20:22 am,,5.97,,30.59,,700,,76.91,,0,,1,0,23.09,,0,,0,,0,,14.41,,
1/26/2023  12:21:23 am,,5.96,,30.71,,700,,77.02,,0,,1,0,22.97,,0,,0,,0,,14.41,,
1/26/2023  12:22:24 am,,5.97,,30.56,,700,,77.08,,0,,0.98,0,22.92,,0,,0,,0,,14.41,,
1/26/2023  12:23:22 am,,5.97,,30.51,,700,,77.17,,0,,1,0,22.83,,0,,0,,0,,14.4,,
1/26/2023  12:24:23 am,,5.96,,30.24,,700,,77.2,,0,,1,0,22.8,,0,,0,,0,,14.4,,
1/26/2023  12:25:23 am,,5.97,,29.77,,700,,77.12,,0,,1,0,22.88,,0,,0,,0,,14.41,,
1/26/2023  12:26:24 am,,5.97,,30.93,,700,,77.27,,0,,1,0,22.73,,0,,0,,0,,14.4,,
1/26/2023  12:27:22 am,,5.96,,30.6,,700,,77.34,,0,,1,0,22.66,,0,,0,,0,,14.4,,
1/26/2023  12:28:23 am,,5.97,,30.35,,700,,77.39,,0,,1,0,22.61,,0,,0,,0,,14.4,,
1/26/2023  12:29:24 am,,5.97,,30.39,,700,,77.44,,0,,1,0,22.56,,0,,0,,0,,14.39,,
1/26/2023  12:30:24 am,,5.96,,29.76,,700,,77.36,,0,,1,0,22.64,,0,,0,,0.52,,14.39,,
1/26/2023  12:31:23 am,,5.97,,29.64,,700,,77.27,,0,,1,0,22.74,,0,,0,,0.39,,14.39,,
